atclNo,cortarNo,atclNm,atclStatCd,rletTpCd,uprRletTpCd,rletTpNm,tradTpCd,tradTpNm,vrfcTpCd,flrInfo,prc,rentPrc,hanPrc,spc1,spc2,direction,atclCfmYmd,repImgUrl,repImgTpCd,repImgThumb,lat,lng,atclFetrDesc,tagList,bildNm,minute,sameAddrCnt,sameAddrDirectCnt,sameAddrHash,sameAddrMaxPrc,sameAddrMinPrc,cpid,cpNm,cpCnt,rltrNm,directTradYn,minMviFee,maxMviFee,etRoomCnt,tradePriceHan,tradeRentPrice,tradeCheckedByOwner,cpLinkVO,dtlAddrYn,dtlAddr,sameAddrMaxPrc2,sameAddrMinPrc2,sellrNm
2426416108,1147010300,단지내상가,R0,D02,D02,상가,A1,매매,DOC,2/2,51000,0,"5억 1,000",44,25.57,북동향,24.05.30.,,,,37.517879,126.844215,현황 1층,"['4년이내', '고층', '관리비10만원이하', '주차가능']",,0,1,0,,,,SERVE,부동산써브,1,열린부동산컨설팅공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'SERVE', 'mobileArticleUrl': 'https://www.serve.co.kr/redirect/nland?UID=', 'mobileArticleLinkTypeCode': 'CPNAMEONLY', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': True}",N,,,,
2426501547,1147010300,일반상가,R0,D02,D02,상가,B2,월세,DOC,1/3,4000,450,"4,000",112,112,남향,24.05.30.,,,,37.517523,126.842308,"식당 적극 추천, 대단지 아파트 주변, 지리적 위치적으로 우수","['25년이상', '1층', '총3층', '남향']",,0,2,0,20D02B2N3eb0dc186d20c6488e753b9448531b8951f7f6c036598facc22e2ec6b9687e37,"4,000","4,000",bizmk,매경부동산,1,늘푸른부동산공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'bizmk', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,450,450,
2426322837,1147010300,동방(주상복합),R0,A01,A01,아파트,B1,전세,DOC,7/15,45000,0,"4억 5,000",137,97.38,남향,24.05.29.,,,,37.52148,126.84647,,"['25년이내', '대형평수', '방세개', '화장실두개']",101동,0,5,0,21A01B1N7f5ad70a16d88207e3fc59b8d9df2b8a5397248b5116832e9ef9ccf4547476d2,"4억 5,000","4억 5,000",ten,텐컴즈,3,정은공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'ten', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2426487147,1147010300,빌라,R0,C02,C03,빌라,A1,매매,DOC,5/5,27000,0,"2억 7,000",58,52.74,남동향,24.05.30.,,,,37.523366,126.848612,양강초 인근 최저가 쓰리룸 준신축빌라 매매 입주협의,"['15년이내', '화장실두개', '소형평수', '탑층']",,0,1,0,,,,SERVE,부동산써브,1,케이비 공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'SERVE', 'mobileArticleUrl': 'https://www.serve.co.kr/redirect/nland?UID=', 'mobileArticleLinkTypeCode': 'CPNAMEONLY', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': True}",N,,,,
2426459406,1147010300,일반상가,R0,D02,D02,상가,B2,월세,DOC,3/10,5000,300,"5,000",301,164.05,북향,24.05.30.,,,,37.517721,126.842002,"키즈카페, 기존손님 많고 매출좋은 곳, 권리금2억 상세사항협의가능","['25년이내', '융자금없는', '지상층(1층제외)', '주차가능']",,0,1,0,,,,bizmk,매경부동산,1,양천부동산공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'bizmk', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2425657198,1147010300,단지내상가,R0,D02,D02,상가,A1,매매,DOCV2,2/2,35000,0,"3억 5,000",88,44.63,북향,24.05.25.,,,,37.518765,126.847574,"대단지 2층 전면상가, 학원 운영중, 세안고 매매.","['10년이내', '고층', '주차가능', '총2층']",,0,1,0,,,,bizmk,매경부동산,1,롯데캐슬공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'bizmk', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2426430333,1147010300,단지내상가,R0,D02,D02,상가,B2,월세,DOC,1/2,2000,140,"2,000",48,27.97,북동향,24.05.30.,,,,37.517879,126.844215,공실,"['4년이내', '융자금없는', '1층', '관리비10만원이하']",,0,2,0,25D02B2N63f718fb776a5e6e0d526f4130f90c533aa6a880312bef0fae9d1bc83b885c7f,"2,000","2,000",SERVE,부동산써브,2,열린부동산컨설팅공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'SERVE', 'mobileArticleUrl': 'https://www.serve.co.kr/redirect/nland?UID=', 'mobileArticleLinkTypeCode': 'CPNAMEONLY', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': True}",N,,140,135,
2426431025,1147010300,일반상가,R0,D02,D02,상가,B2,월세,DOC,1/5,6000,400,"6,000",130,125,북향,24.05.30.,,,,37.520996,126.845926,"공실,신정네거리역7분","['25년이상', '융자금없는', '1층', '관리비20만원이하']",,0,1,0,,,,SERVE,부동산써브,1,열린부동산컨설팅공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'SERVE', 'mobileArticleUrl': 'https://www.serve.co.kr/redirect/nland?UID=', 'mobileArticleLinkTypeCode': 'CPNAMEONLY', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': True}",N,,,,
2425677895,1147010300,신정뉴타운롯데캐슬,R0,A01,A01,아파트,A1,매매,OWNER,저/20,83000,0,"8억 3,000",80,59.74,남동향,24.05.25.,,,,37.518923,126.847877,"확장, 상태굿, 채광굿,주인거주로 입주협의.","['15년이내', '방세개', '화장실두개', '세대당1대']",108동,0,1,0,,,,bizmk,매경부동산,1,롯데캐슬공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'bizmk', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2425586938,1147010300,목동센트럴아이파크위브,R0,A01,A01,아파트,A1,매매,OWNER,저/16,110000,0,11억,110,84.98,남동향,24.05.25.,/20240525_72/land_naver_17165976936153GpJI_JPEG/KakaoTalk_20220916_124044621_01.jpg,10,f130_98,37.516176,126.845508,33남동 시스템5대 확장 중문 풀옵션 편의시설인접 신네역도보가,"['4년이내', '대단지', '방세개']",303동,0,2,0,24A01A1N564a7b2b8402ae85859b28e284b00d92a5fbb7649ec581e1ef9a5da5df447250,11억,11억,bizmk,매경부동산,1,신곡공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'bizmk', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2426287354,1147010300,다가구,R0,C03,C03,단독/다가구,A1,매매,DOC,2/B1,80000,0,8억,114,190.05,북동향,24.05.29.,,,,37.518012,126.842758,준주거지역,"['25년이상', '방네개이상', '화장실네개이상', '북동향']",,0,1,0,,,,SERVE,부동산써브,1,열린부동산컨설팅공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'SERVE', 'mobileArticleUrl': 'https://www.serve.co.kr/redirect/nland?UID=', 'mobileArticleLinkTypeCode': 'CPNAMEONLY', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': True}",N,,,,
2426332893,1147010300,빌라,R0,C02,C03,빌라,A1,매매,DOC,중/6,20000,0,2억,36,29.7,남향,24.05.29.,/20240529_155/land_naver_1716963198278S5K59_JPEG/1672035790950290.jpg,10,f130_98,37.520765,126.84437,신원동 럭셔리한 투룸,"['4년이내', '소형평수', '화장실한개']",,0,1,0,,,,NEONET,부동산뱅크,1,행복공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'NEONET', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2426301202,1147010300,일반상가,R0,D02,D02,상가,B2,월세,DOC,B1/4,5000,220,"5,000",218,218.24,남향,24.05.29.,,,,37.519196,126.843016,실사진 리모델링한 건물 깔끔한 지층 상가  누수 없는 보송보송함,"['25년이상', '융자금없는', '지하층', '주차가능']",,0,1,0,,,,SERVE,부동산써브,1,신정사거리공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'SERVE', 'mobileArticleUrl': 'https://www.serve.co.kr/redirect/nland?UID=', 'mobileArticleLinkTypeCode': 'CPNAMEONLY', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': True}",N,,,,
2426199450,1147010300,단지내상가,R0,D02,D02,상가,B2,월세,DOC,1/2,1000,55,"1,000",16,16.23,동향,24.05.29.,,,,37.522685,126.843014,횡단보도 4거리앞 신축상가 첫입주 무권리,"['2년이내', '융자금없는', '1층', '주차가능']",,0,1,0,,,,sunbang,선방,1,포도공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'sunbang', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2426343161,1147010300,빌라,R0,C02,C03,빌라,B1,전세,DOC,중/14,34000,0,"3억 4,000",67,52.82,남동향,24.05.29.,/20240529_69/land_naver_1716966409340WBUd8_JPEG/00.JPG,10,f130_98,37.520595,126.844586,"버팀목HUG신혼.신생아,아파트,고층,25p,보증보험OK,욕실2","['10년이내', '융자금없는', '마당']",,0,1,0,,,,SERVE,부동산써브,1,해바라기공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'SERVE', 'mobileArticleUrl': 'https://www.serve.co.kr/redirect/nland?UID=', 'mobileArticleLinkTypeCode': 'CPNAMEONLY', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': True}",N,,,,
2426193353,1147010300,단지내상가,R0,D02,D02,상가,B2,월세,DOC,1/1,2000,110,"2,000",44,25.75,동향,24.05.29.,,,,37.517879,126.844215,,"['4년이내', '융자금적은', '1층', '관리비10만원이하']",,0,1,0,,,,ten,텐컴즈,1,신곡공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'ten', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2425401696,1147010300,목동센트럴아이파크위브,R0,A01,A01,아파트,A1,매매,OWNER,중/22,80000,0,8억,77,52.85,남향,24.05.24.,/20240524_262/land_naver_1716516116230SLwDm_JPEG/DSC09064.jpg,10,f130_98,37.517669,126.84485,"입주가능,갭투가능,확장,계단식,탁트인뷰,교통이용편리한로얄동로얄층","['4년이내', '대단지', '방두개']",407동,0,1,0,,,,bizmk,매경부동산,1,명가공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'bizmk', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2426192187,1147010300,일반상가,R0,D02,D02,상가,B2,월세,DOC,2/3,3000,100,"3,000",76,75.93,남서향,24.05.29.,,,,37.517971,126.842559,신곡시장인근 모든업종 가능,"['25년이상', '융자금없는', '중층', '주차가능']",,0,1,0,,,,ten,텐컴즈,1,신곡공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'ten', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2425523534,1147010300,목동센트럴아이파크위브,R0,A01,A01,아파트,A1,매매,OWNER,중/22,75000,0,"7억 5,000",77,52.85,남동향,24.05.24.,/20240524_297/land_naver_1716533774981Ed6g6_JPEG/KakaoTalk_20200520_171832200_07.jpg,10,f130_98,37.517669,126.84485,23계단식 갭투 전망채광굿 에어컨 편의시설인접 신네역도보가능,"['4년이내', '대단지', '방두개']",407동,0,1,0,,,,bizmk,매경부동산,1,현대아이파크공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'bizmk', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2426192031,1147010300,일반상가,R0,D02,D02,상가,B2,월세,DOC,1/2,2000,120,"2,000",40,35,동향,24.05.29.,,,,37.519434,126.841649,먹자골목1층 상권좋음 장사잘됨 실20,"['25년이상', '융자금적은', '1층', '총2층']",,0,4,0,21D02B2N8ffdfa0bceddfb25d19087cac16b3daf2ce506385ad6688adc8872bceaafcad4,"2,000","2,000",ten,텐컴즈,2,신곡공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'ten', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,120,120,
2425427271,1147010300,목동센트럴아이파크위브,R0,A01,A01,아파트,B1,전세,OWNER,고/18,45000,0,"4억 5,000",77,52.85,남향,24.05.24.,/20240524_90/land_naver_17165191349164FMfi_JPEG/2024052411061520407_41196_ws.jpg,10,f130_98,37.517163,126.846212,"확장,입주협의,에어컨,작은방큰구조,채광굿,로얄층,숲세권아파트","['4년이내', '융자금없는', '대단지']",306동,0,2,0,25A01B1N4d7e76068e35986e34542cb7f8ae88709c50efa867c19bf34e2e71ec57764e95,"4억 5,000","4억 5,000",asil,아실,2,명가공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'asil', 'mobileArticleUrl': 'https://asil.kr/app/sale_info.jsp?UID=', 'mobileArticleLinkTypeCode': 'ALL', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': True, 'mobileArticleLinkUseAtCpName': True}",N,,,,
2425381033,1147010300,목동센트럴아이파크위브,R0,A01,A01,아파트,A1,매매,OWNER,저/15,105000,0,"10억 5,000",110,84.98,남향,24.05.24.,/20240524_79/land_naver_1716512621812Wq9lT_JPEG/KakaoTalk_20221124_135433126_05.jpg,10,f130_98,37.516967,126.845094,"확장, 시스템에어컨, 판상형, 신남초 초근접, 신정네거리역 도보가.","['4년이내', '대단지', '방세개']",301동,0,1,0,,,,bizmk,매경부동산,1,로얄센트럴공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'bizmk', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2426191014,1147010300,일반상가,R0,D02,D02,상가,A1,매매,DOC,8/10,290000,0,29억,1035,569.65,북서향,24.05.29.,,,,37.517721,126.842002,병원 10년임대 대로변상가 아파트3045세대 배후지,"['25년이내', '고층', '관리비10만원이하', '주차가능']",,0,1,0,,,,ten,텐컴즈,1,신곡공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'ten', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2426067831,1147010300,신안약수,R0,A01,A01,아파트,A1,매매,DOC,7/10,59900,0,"5억 9,900",82,68,남동향,24.05.28.,,,,37.516708,126.847165,25 급매 수리되어 깨끗 가격절충 세안고,"['25년이상', '급매', '방두개', '화장실한개']",3동,0,5,0,27A01A1N9e80ed497d9941c10f6b19ee82331f926db782878092ae7374f8be0d2505537c,6억,"5억 9,900",sunbang,선방,2,부동산CAFE호공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'sunbang', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2425424148,1147010300,목동센트럴아이파크위브,R0,A01,A01,아파트,B2,월세,OWNER,고/18,10000,140,1억,77,52.85,남향,24.05.24.,/20240524_79/land_naver_1716518810655iQuP2_JPEG/DSC09092.JPG,10,f130_98,37.517163,126.846212,"확장,입주협의,에어컨,작은방큰구조,채광굿,로얄층,숲세권아파트","['4년이내', '융자금없는', '대단지']",306동,0,2,0,25A01B2N4d7e76068e35986e34542cb7f8ae88709c50efa867c19bf34e2e71ec57764e95,1억,1억,bizmk,매경부동산,2,명가공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'bizmk', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,140,140,
2426066811,1147010300,흥인아이젠,R0,A02,A02,오피스텔,A1,매매,DOC,4/13,15000,0,"1억 5,000",72,29.61,남향,24.05.28.,,,,37.517782,126.840836,신월로변 신월 4동 중심가 위치 좋은 오피스텔.목동선 강신중역 확정지.,"['15년이내', '방한개', '화장실한개', '세대당1대']",1동,0,2,0,23A02A1N61346ea46d01552080cf94e032a2c542bdb062bf00b06e6a83e4c672915f3924,"1억 5,500","1억 5,000",hkdotcom,한경부동산,2,부자랜드부동산중개사무소,N,0,0,0,,0,False,"{'cpId': 'hkdotcom', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2425459417,1147010300,목동센트럴아이파크위브,R0,A01,A01,아파트,A1,매매,OWNER,고/22,150000,0,15억,130,101.47,남서향,24.05.24.,/20240524_277/land_naver_1716522961756PfGrz_JPEG/1660535644046855.jpg,10,f130_98,37.51714,126.843632,"입주및갭투자,귀한대형평형,시스템에어컨5.확장,중문,탁트인전망","['4년이내', '대단지', '대형평수']",405동,0,3,0,25A01A1N8b371b86afe22355d415049904978513b91f8eb9dd30802740efe9bee69447dd,15억,15억,NEONET,부동산뱅크,2,둥지부동산공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'NEONET', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2425522306,1147010300,목동센트럴아이파크위브,R0,A01,A01,아파트,A1,매매,OWNER,고/22,95000,0,"9억 5,000",84,59.68,남동향,24.05.24.,/20240524_193/land_naver_1716533669830OGdy8_JPEG/KakaoTalk_20220329_122336204.jpg,10,f130_98,37.51726,126.844242,25확장 입주및갭투 조용하고확트인전망채광최고 시스템2대 편의시설인접,"['4년이내', '대단지', '방세개']",406동,0,2,0,25A01A1N4feffbbbd01b764eea05c9627f6ae3cf05d559ac544ac21634876768e9149567,"9억 5,000","9억 5,000",bizmk,매경부동산,1,현대아이파크공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'bizmk', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2426104515,1147010300,삼익플라주1차,R0,A01,A01,아파트,A1,매매,DOC,8/13,56000,0,"5억 6,000",78,62.62,남향,24.05.28.,,,,37.519648,126.842753,"태양광설치, 단독 옥상사용, 통베란다","['25년이내', '방세개', '화장실두개', '중층']",1동,0,5,0,22A01A1Naf88a6691a68aac7e50c082ae411c07b7992a4608b9ead5973e0fd49cba9fed9,"5억 6,000","5억 6,000",ten,텐컴즈,2,골든공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'ten', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2426066359,1147010300,신정뉴타운롯데캐슬,R0,A01,A01,아파트,A1,매매,DOC,3/20,96000,0,"9억 6,000",113,84.98,남동향,24.05.28.,,,,37.519191,126.846731,"올수리 된 깨끗한 집. 급매. 신남초, 신남중 도보 5분.살기좋은집.","['15년이내', '올수리', '급매', '방세개']",102동,0,1,0,,,,hkdotcom,한경부동산,1,부자랜드부동산중개사무소,N,0,0,0,,0,False,"{'cpId': 'hkdotcom', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2425495908,1147010300,목동센트럴아이파크위브,R0,A01,A01,아파트,B1,전세,OWNER,고/21,65000,0,"6억 5,000",110,84.97,남서향,24.05.24.,/20240524_117/land_naver_1716529783319p3cwg_JPEG/2024052414172008507_37767_ws.jpg,10,f130_98,37.517553,126.843391,시원한 막힘없는 전망     시스템에어컨6대    로얄동,"['4년이내', '융자금없는', '대단지']",404동,0,4,0,25A01B1Ne4bfa52848008001a412cca6a8c6a85d0503b6e87aa36c0f20f5097b2bffc1ac,"6억 5,000","6억 5,000",sunbang,선방,3,해누리공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'sunbang', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2424380441,1147010300,일반상가,R0,D02,D02,상가,B2,월세,OWNER,2/4,10000,450,1억,218,200,북서향,24.05.18.,,,,37.519196,126.843016,메디컬빌딩 현공실 신축리모델링 횡단보도앞,"['25년이상', '융자금적은', '중층', '주차가능']",,0,1,0,,,,ten,텐컴즈,1,신곡공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'ten', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2424107918,1147010300,장수마을동원데자뷰2단지,R0,A01,A01,아파트,A1,매매,OWNER,1/13,80000,0,8억,107,84.01,남향,24.05.17.,,,,37.522113,126.846052,편의시설가깝고 아이키우기좋음,"['25년이내', '1층', '방세개', '화장실두개']",202동,0,2,0,22A01A1N007960d2fdbdd3f642add91152fb5d39d1b5839a3a537ea25a1bda9df638c6dc,8억,8억,ten,텐컴즈,2,동원공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'ten', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2424096336,1147010300,신월신도1차,R0,A01,A01,아파트,A1,매매,OWNER,5/15,78000,0,"7억 8,000",100,80.19,남동향,24.05.17.,,,,37.517867,126.846819,특올수리하여 신혼부부추천  입주는 협의  주인살고있는집 관리잘된집,"['25년이내', '올수리', '방세개', '화장실두개']",102동,0,1,0,,,,bizmk,매경부동산,1,신정뉴타운프로공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'bizmk', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2424224392,1147010300,신정뉴타운롯데캐슬,R0,A01,A01,아파트,A1,매매,NDOC1,14/20,100000,0,10억,113,84.98,남서향,24.05.17.,/20240524_23/land_naver_1716516621432shyLd_JPEG/KakaoTalk_20240415_121524221_02.jpg,10,f130_98,37.519191,126.846731,"확장.시스템에어컨 3대, 탁트인 뷰, 상태좋음,입주협의","['15년이내', '방세개', '화장실두개']",102동,0,1,0,,,,bizmk,매경부동산,1,롯데랜드공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'bizmk', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
