atclNo,atclNm,rletTpNm,tradTpNm,flrInfo,prc,rentPrc,hanPrc,spc1,spc2,direction,lat,lng,atclFetrDesc,tagList,bildNm,town
2424039143,일반상가,상가,월세,2/3,3000,150,"3,000",233,99.2,남서향,37.509041,127.083508,실사진O 잠실 새마을시장 거리 2층 상가,"['25년이상', '역세권', '중층', '관리비20만원이하']",,송파구 잠실3동
2424078274,일반상가,상가,월세,1/4,6000,420,"6,000",111,111.8,동향,37.51043,127.082468,사진O 전용 30P 메인 가지O 다용도O,"['25년이상', '역세권', '1층', '주차가능']",,송파구 잠실3동
2424086308,중소형사무실,사무실,월세,5/6,3000,150,"3,000",102,102.48,남동향,37.510295,127.082499,전용31 l 실사진 l 잠실새내 l 깔끔한 사무실 l 배란다 l 엘베有,"['25년이내', '융자금없는', '역세권', '고층']",,송파구 잠실3동
2424017878,일반상가,상가,월세,1/4,4000,270,"4,000",109,109.44,남서향,37.510226,127.083933,잠실새내먹자 음식점 추천,"['25년이상', '역세권', '1층', '관리비20만원이하']",,송파구 잠실3동
2424128279,일반상가,상가,월세,1/5,8000,600,"8,000",130,130.03,북향,37.510696,127.084314,먹자골목메인상가1층전용17및지하층 전용20 연층사용 노출최고,"['10년이내', '역세권', '1층', '주차가능']",,송파구 잠실3동
2424039439,일반상가,상가,월세,3/5,2500,150,"2,500",106,106.9,서향,37.50939,127.081761,실사진O 잠실새내 종합운동장 더블역세권 잠실 메인 상권 3층 상가 사무실,"['25년이내', '중층', '관리비10만원이하', '주차가능']",,송파구 잠실3동
2423891436,NS파인트리,오피스텔,월세,6/16,20000,40,2억,38,23.78,북향,37.511065,127.083523,잠실새내역  역세권    풀옵션   상태굿  보증금조정가능,"['4년이내', '역세권', '소형평수', '방한개']",1동,송파구 잠실3동
2424128000,단지내상가,상가,월세,B1/5,2000,100,"2,000",59,24.7,남향,37.511994,127.087056,지하철역과 연결되는 상가 다양한업종 가능한 근생 지하상가,"['15년이내', '역세권', '지하층', '주차가능']",,송파구 잠실3동
2424031240,일반상가,상가,월세,1/4,2000,105,"2,000",90,23.1,동향,37.508566,127.081753,실사진O 잠실동 메인상권 인근 주택가1층 소형상가,"['15년이내', '1층', '관리비10만원이하', '주차가능']",,송파구 잠실3동
2424011002,NS파인트리,오피스텔,월세,6/16,15000,65,"1억 5,000",38,23.78,남향,37.511065,127.083523,분리형 전입O 보증금조절가능 대출O 보증보험O 주차O,"['4년이내', '융자금없는', '역세권']",1동,송파구 잠실3동
2424014972,단독,단독/다가구,매매,2/B1,124000,0,"12억 4,000",103,149.84,동향,37.507835,127.08394,잠실동 단독주택 급매,"['25년이상', '급매', '방네개이상', '화장실네개이상']",,송파구 잠실3동
